iteration = 0
('C', 0, 0, 'D', 0):NONE=[0]
('W', 2, 0, 'D', 50):RIGHT=[-113.427]
('W', 2, 0, 'D', 75):RIGHT=[-169.326]
('W', 2, 0, 'D', 100):RIGHT=[-183.36]
('W', 2, 0, 'R', 0):NONE=[0]
('W', 2, 0, 'R', 25):RIGHT=[-98.057]
('W', 2, 0, 'R', 50):STAY=[-129.479]
('W', 2, 0, 'R', 75):STAY=[-182.853]
('W', 2, 0, 'R', 100):RIGHT=[-194.449]
('W', 2, 1, 'D', 0):NONE=[0]
('W', 2, 1, 'D', 25):RIGHT=[-23.333]
('W', 2, 1, 'D', 50):RIGHT=[-111.256]
('W', 2, 1, 'D', 75):RIGHT=[-141.199]
('W', 2, 1, 'D', 100):RIGHT=[-182.308]
('W', 2, 1, 'R', 0):NONE=[0]
('W', 2, 1, 'R', 25):STAY=[-42.364]
('W', 2, 1, 'R', 50):SHOOT=[-121.655]
('W', 2, 1, 'R', 75):STAY=[-155.426]
('W', 2, 1, 'R', 100):SHOOT=[-192.036]
('W', 2, 2, 'D', 0):NONE=[0]
('W', 2, 2, 'D', 25):RIGHT=[-17.487]
('W', 2, 2, 'D', 50):RIGHT=[-67.913]
('W', 2, 2, 'D', 75):RIGHT=[-137.667]
('W', 2, 2, 'D', 100):RIGHT=[-160.801]
('W', 2, 2, 'R', 0):NONE=[0]
('W', 2, 2, 'R', 25):SHOOT=[-21.773]
('W', 2, 2, 'R', 50):STAY=[-85.749]
('W', 2, 2, 'R', 75):SHOOT=[-147.741]
('W', 2, 2, 'R', 100):STAY=[-174.057]
('W', 2, 3, 'D', 0):NONE=[0]
('W', 2, 3, 'D', 25):SHOOT=[-10.972]
('W', 2, 3, 'D', 50):RIGHT=[-60.642]
('W', 2, 3, 'D', 75):RIGHT=[-105.237]
('W', 2, 3, 'D', 100):RIGHT=[-156.486]
('W', 2, 3, 'R', 0):NONE=[0]
('W', 2, 3, 'R', 25):SHOOT=[-11.935]
('W', 2, 3, 'R', 50):SHOOT=[-71.623]
('W', 2, 3, 'R', 75):STAY=[-121.521]
('W', 2, 3, 'R', 100):SHOOT=[-168.042]
('S', 0, 0, 'D', 0):NONE=[0]
('S', 0, 0, 'D', 25):UP=[-77.358]
('S', 0, 0, 'D', 50):UP=[-109.839]
('S', 0, 0, 'D', 75):UP=[-166.785]
('S', 0, 0, 'D', 100):UP=[-181.237]
('S', 0, 0, 'R', 0):NONE=[0]
('S', 0, 0, 'R', 25):STAY=[-90.116]
('S', 0, 0, 'R', 50):STAY=[-123.22]
('S', 0, 0, 'R', 75):STAY=[-177.461]
('S', 0, 0, 'R', 100):STAY=[-190.648]
('S', 0, 1, 'D', 0):NONE=[0]
('S', 0, 1, 'D', 25):UP=[-19.001]
('S', 0, 1, 'D', 50):UP=[-107.605]
('S', 0, 1, 'D', 75):UP=[-137.992]
('S', 0, 1, 'D', 100):UP=[-180.143]
('S', 0, 1, 'R', 0):NONE=[0]
('S', 0, 1, 'R', 25):STAY=[-32.424]
('S', 0, 1, 'R', 50):STAY=[-120.915]
('S', 0, 1, 'R', 75):STAY=[-150.56]
('S', 0, 1, 'R', 100):STAY=[-189.694]
('S', 0, 2, 'D', 0):NONE=[0]
('S', 0, 2, 'D', 25):UP=[-13.184]
('S', 0, 2, 'D', 50):UP=[-63.246]
('S', 0, 2, 'D', 75):UP=[-134.385]
('S', 0, 2, 'D', 100):UP=[-158.098]
('S', 0, 2, 'R', 0):NONE=[0]
('S', 0, 2, 'R', 25):STAY=[-27.054]
('S', 0, 2, 'R', 50):STAY=[-78.785]
('S', 0, 2, 'R', 75):STAY=[-147.054]
('S', 0, 2, 'R', 100):STAY=[-169.364]
('S', 0, 3, 'D', 0):NONE=[0]
('S', 0, 3, 'D', 25):UP=[-12.481]
('S', 0, 3, 'D', 50):UP=[-55.802]
('S', 0, 3, 'D', 75):UP=[-101.089]
('S', 0, 3, 'D', 100):UP=[-153.674]
('S', 0, 3, 'R', 0):NONE=[0]
('S', 0, 3, 'R', 25):STAY=[-26.472]
('S', 0, 3, 'R', 50):STAY=[-71.853]
('S', 0, 3, 'R', 75):STAY=[-116.372]
('S', 0, 3, 'R', 100):STAY=[-165.179]
('S', 1, 0, 'D', 0):NONE=[0]
('S', 1, 0, 'D', 25):UP=[-77.358]
('S', 1, 0, 'D', 50):UP=[-109.839]
('S', 1, 0, 'D', 75):UP=[-166.785]
('S', 1, 0, 'D', 100):UP=[-181.237]
('S', 1, 0, 'R', 0):NONE=[0]
('S', 1, 0, 'R', 25):STAY=[-90.116]
('S', 1, 0, 'R', 50):STAY=[-123.22]
('S', 1, 0, 'R', 75):STAY=[-177.461]
('S', 1, 0, 'R', 100):STAY=[-190.648]
('S', 1, 1, 'D', 0):NONE=[0]
('S', 1, 1, 'D', 25):UP=[-19.001]
('S', 1, 1, 'D', 50):UP=[-107.605]
('S', 1, 1, 'D', 75):UP=[-137.992]
('S', 1, 1, 'D', 100):UP=[-180.143]
('S', 1, 1, 'R', 0):NONE=[0]
('S', 1, 1, 'R', 25):STAY=[-32.424]
('S', 1, 1, 'R', 50):STAY=[-120.915]
('S', 1, 1, 'R', 75):STAY=[-150.56]
('S', 1, 1, 'R', 100):STAY=[-189.694]
('S', 1, 2, 'D', 0):NONE=[0]
('S', 1, 2, 'D', 25):UP=[-13.184]
('S', 1, 2, 'D', 50):UP=[-63.246]
('S', 1, 2, 'D', 75):UP=[-134.385]
('S', 1, 2, 'D', 100):UP=[-158.098]
('S', 1, 2, 'R', 0):NONE=[0]
('S', 1, 2, 'R', 25):STAY=[-27.054]
('S', 1, 2, 'R', 50):STAY=[-78.785]
('S', 1, 2, 'R', 75):STAY=[-147.054]
('S', 1, 2, 'R', 100):STAY=[-169.364]
('S', 1, 3, 'D', 0):NONE=[0]
('S', 1, 3, 'D', 25):UP=[-12.481]
('S', 1, 3, 'D', 50):UP=[-55.802]
('S', 1, 3, 'D', 75):UP=[-101.089]
('S', 1, 3, 'D', 100):UP=[-153.674]
('S', 1, 3, 'R', 0):NONE=[0]
('S', 1, 3, 'R', 25):STAY=[-26.472]
('S', 1, 3, 'R', 50):STAY=[-71.853]
('S', 1, 3, 'R', 75):STAY=[-116.372]
('S', 1, 3, 'R', 100):STAY=[-165.179]
('S', 2, 0, 'D', 0):NONE=[0]
('S', 2, 0, 'D', 25):UP=[-77.358]
('S', 2, 0, 'D', 50):UP=[-109.839]
('S', 2, 0, 'D', 75):UP=[-166.785]
('S', 2, 0, 'D', 100):UP=[-181.237]
('S', 2, 0, 'R', 0):NONE=[0]
('S', 2, 0, 'R', 25):STAY=[-90.116]
('S', 2, 0, 'R', 50):STAY=[-123.22]
('S', 2, 0, 'R', 75):STAY=[-177.461]
('S', 2, 0, 'R', 100):STAY=[-190.648]
('S', 2, 1, 'D', 0):NONE=[0]
('S', 2, 1, 'D', 25):UP=[-19.001]
('S', 2, 1, 'D', 50):UP=[-107.605]
('S', 2, 1, 'D', 75):UP=[-137.992]
('S', 2, 1, 'D', 100):UP=[-180.143]
('S', 2, 1, 'R', 0):NONE=[0]
('S', 2, 1, 'R', 25):STAY=[-32.424]
('S', 2, 1, 'R', 50):STAY=[-120.915]
('S', 2, 1, 'R', 75):STAY=[-150.56]
('S', 2, 1, 'R', 100):STAY=[-189.694]
('S', 2, 2, 'D', 0):NONE=[0]
('S', 2, 2, 'D', 25):UP=[-13.184]
('S', 2, 2, 'D', 50):UP=[-63.246]
('S', 2, 2, 'D', 75):UP=[-134.385]
('S', 2, 2, 'D', 100):UP=[-158.098]
('S', 2, 2, 'R', 0):NONE=[0]
('S', 2, 2, 'R', 25):STAY=[-27.054]
('S', 2, 2, 'R', 50):STAY=[-78.785]
('S', 2, 2, 'R', 75):STAY=[-147.054]
('S', 2, 2, 'R', 100):STAY=[-169.364]
('S', 2, 3, 'D', 0):NONE=[0]
('S', 2, 3, 'D', 25):UP=[-12.481]
('S', 2, 3, 'D', 50):UP=[-55.802]
('S', 2, 3, 'D', 75):UP=[-101.089]
('S', 2, 3, 'D', 100):UP=[-153.674]
('S', 2, 3, 'R', 0):NONE=[0]
('S', 2, 3, 'R', 25):STAY=[-26.472]
('S', 2, 3, 'R', 50):STAY=[-71.853]
('S', 2, 3, 'R', 75):STAY=[-116.372]
('S', 2, 3, 'R', 100):STAY=[-165.179]
iteration = 24
('C', 0, 0, 'D', 0):NONE=[0]
('C', 0, 0, 'D', 25):RIGHT=[-60.269]
('C', 0, 0, 'D', 50):RIGHT=[-90.786]
('C', 0, 0, 'D', 75):RIGHT=[-154.631]
('C', 0, 0, 'D', 100):RIGHT=[-172.008]
('C', 0, 0, 'R', 0):NONE=[0]
('C', 0, 0, 'R', 25):DOWN=[-119.931]
('C', 0, 0, 'R', 50):DOWN=[-169.666]
('C', 0, 0, 'R', 75):DOWN=[-203.994]
('C', 0, 0, 'R', 100):DOWN=[-210.283]
('C', 0, 1, 'D', 0):NONE=[0]
('C', 0, 1, 'D', 25):RIGHT=[5.357]
('C', 0, 1, 'D', 50):RIGHT=[-88.046]
('C', 0, 1, 'D', 75):RIGHT=[-121.774]
('C', 0, 1, 'D', 100):RIGHT=[-170.576]
('C', 0, 1, 'R', 0):NONE=[0]
('C', 0, 1, 'R', 25):UP=[-91.718]
('C', 0, 1, 'R', 50):DOWN=[-168.281]
('C', 0, 1, 'R', 75):DOWN=[-191.963]
('C', 0, 1, 'R', 100):DOWN=[-209.815]
('C', 0, 2, 'D', 0):NONE=[0]
('C', 0, 2, 'D', 25):RIGHT=[11.053]
('C', 0, 2, 'D', 50):RIGHT=[-37.352]
('C', 0, 2, 'D', 75):RIGHT=[-117.589]
('C', 0, 2, 'D', 100):RIGHT=[-145.219]
('C', 0, 2, 'R', 0):NONE=[0]
('C', 0, 2, 'R', 25):SHOOT=[-84.882]
('C', 0, 2, 'R', 50):DOWN=[-148.716]
('C', 0, 2, 'R', 75):DOWN=[-190.267]
('C', 0, 2, 'R', 100):DOWN=[-200.695]
('C', 0, 3, 'D', 0):NONE=[0]
('C', 0, 3, 'D', 25):RIGHT=[11.529]
('C', 0, 3, 'D', 50):RIGHT=[-28.843]
('C', 0, 3, 'D', 75):RIGHT=[-78.68]
('C', 0, 3, 'D', 100):RIGHT=[-140.062]
('C', 0, 3, 'R', 0):NONE=[0]
('C', 0, 3, 'R', 25):LEFT=[-82.826]
('C', 0, 3, 'R', 50):LEFT=[-145.51]
('C', 0, 3, 'R', 75):DOWN=[-176.287]
('C', 0, 3, 'R', 100):DOWN=[-198.699]
('C', 1, 0, 'D', 0):NONE=[0]
('C', 1, 0, 'D', 25):RIGHT=[-60.269]
('C', 1, 0, 'D', 50):RIGHT=[-90.786]
('C', 1, 0, 'D', 75):RIGHT=[-154.631]
('C', 1, 0, 'D', 100):RIGHT=[-172.008]
('C', 1, 0, 'R', 0):NONE=[0]
('C', 1, 0, 'R', 25):DOWN=[-119.931]
('C', 1, 0, 'R', 50):DOWN=[-169.666]
('C', 1, 0, 'R', 75):DOWN=[-203.994]
('C', 1, 0, 'R', 100):DOWN=[-210.283]
('C', 1, 1, 'D', 0):NONE=[0]
('C', 1, 1, 'D', 25):RIGHT=[5.357]
('C', 1, 1, 'D', 50):RIGHT=[-88.046]
('C', 1, 1, 'D', 75):RIGHT=[-121.774]
('C', 1, 1, 'D', 100):RIGHT=[-170.576]
('C', 1, 1, 'R', 0):NONE=[0]
('C', 1, 1, 'R', 25):UP=[-91.718]
('C', 1, 1, 'R', 50):DOWN=[-168.281]
('C', 1, 1, 'R', 75):DOWN=[-191.963]
('C', 1, 1, 'R', 100):DOWN=[-209.815]
('C', 1, 2, 'D', 0):NONE=[0]
('C', 1, 2, 'D', 25):RIGHT=[11.053]
('C', 1, 2, 'D', 50):RIGHT=[-37.352]
('C', 1, 2, 'D', 75):RIGHT=[-117.589]
('C', 1, 2, 'D', 100):RIGHT=[-145.219]
('C', 1, 2, 'R', 0):NONE=[0]
('C', 1, 2, 'R', 25):SHOOT=[-84.882]
('C', 1, 2, 'R', 50):UP=[-148.716]
('C', 1, 2, 'R', 75):DOWN=[-190.267]
('C', 1, 2, 'R', 100):DOWN=[-200.695]
('C', 1, 3, 'D', 0):NONE=[0]
('C', 1, 3, 'D', 25):RIGHT=[11.529]
('C', 1, 3, 'D', 50):RIGHT=[-28.843]
('C', 1, 3, 'D', 75):RIGHT=[-78.68]
('C', 1, 3, 'D', 100):RIGHT=[-140.062]
('C', 1, 3, 'R', 0):NONE=[0]
('C', 1, 3, 'R', 25):LEFT=[-82.826]
('C', 1, 3, 'R', 50):LEFT=[-145.51]
('C', 1, 3, 'R', 75):DOWN=[-176.287]
('C', 1, 3, 'R', 100):DOWN=[-198.699]
('C', 2, 0, 'D', 0):NONE=[0]
('C', 2, 0, 'D', 25):RIGHT=[-60.269]
('C', 2, 0, 'D', 50):RIGHT=[-90.786]
('C', 2, 0, 'D', 75):RIGHT=[-154.631]
('C', 2, 0, 'D', 100):RIGHT=[-172.008]
('C', 2, 0, 'R', 0):NONE=[0]
('C', 2, 0, 'R', 25):UP=[-119.931]
('C', 2, 0, 'R', 50):DOWN=[-169.666]
('C', 2, 0, 'R', 75):DOWN=[-203.994]
('C', 2, 0, 'R', 100):DOWN=[-210.283]
('C', 2, 1, 'D', 0):NONE=[0]
('C', 2, 1, 'D', 25):RIGHT=[5.357]
('C', 2, 1, 'D', 50):RIGHT=[-88.046]
('C', 2, 1, 'D', 75):RIGHT=[-121.774]
('C', 2, 1, 'D', 100):RIGHT=[-170.576]
('C', 2, 1, 'R', 0):NONE=[0]
('C', 2, 1, 'R', 25):UP=[-91.718]
('C', 2, 1, 'R', 50):DOWN=[-168.281]
('C', 2, 1, 'R', 75):DOWN=[-191.963]
('C', 2, 1, 'R', 100):DOWN=[-209.815]
('C', 2, 2, 'D', 0):NONE=[0]
('C', 2, 2, 'D', 25):RIGHT=[11.053]
('C', 2, 2, 'D', 50):RIGHT=[-37.352]
('C', 2, 2, 'D', 75):RIGHT=[-117.589]
('C', 2, 2, 'D', 100):RIGHT=[-145.219]
('C', 2, 2, 'R', 0):NONE=[0]
('C', 2, 2, 'R', 25):SHOOT=[-84.882]
('C', 2, 2, 'R', 50):UP=[-148.716]
('C', 2, 2, 'R', 75):DOWN=[-190.267]
('C', 2, 2, 'R', 100):DOWN=[-200.695]
('C', 2, 3, 'D', 0):NONE=[0]
('C', 2, 3, 'D', 25):RIGHT=[11.529]
('C', 2, 3, 'D', 50):RIGHT=[-28.843]
('C', 2, 3, 'D', 75):RIGHT=[-78.68]
('C', 2, 3, 'D', 100):RIGHT=[-140.062]
('C', 2, 3, 'R', 0):NONE=[0]
('C', 2, 3, 'R', 25):LEFT=[-82.826]
('C', 2, 3, 'R', 50):LEFT=[-145.51]
('C', 2, 3, 'R', 75):UP=[-176.287]
('C', 2, 3, 'R', 100):DOWN=[-198.699]
('N', 0, 0, 'D', 0):NONE=[0]
('N', 0, 0, 'D', 25):DOWN=[-78.182]
('N', 0, 0, 'D', 50):DOWN=[-111.368]
('N', 0, 0, 'D', 75):DOWN=[-169.339]
('N', 0, 0, 'D', 100):DOWN=[-184.381]
('N', 0, 0, 'R', 0):NONE=[0]
('N', 0, 0, 'R', 25):STAY=[-91.04]
('N', 0, 0, 'R', 50):STAY=[-124.949]
('N', 0, 0, 'R', 75):STAY=[-180.314]
('N', 0, 0, 'R', 100):STAY=[-194.195]
('N', 0, 1, 'D', 0):NONE=[0]
('N', 0, 1, 'D', 25):DOWN=[-19.347]
('N', 0, 1, 'D', 50):DOWN=[-108.981]
('N', 0, 1, 'D', 75):DOWN=[-140.269]
('N', 0, 1, 'D', 100):DOWN=[-183.191]
('N', 0, 1, 'R', 0):NONE=[0]
('N', 0, 1, 'R', 25):STAY=[-32.828]
('N', 0, 1, 'R', 50):STAY=[-122.46]
('N', 0, 1, 'R', 75):STAY=[-153.13]
('N', 0, 1, 'R', 100):STAY=[-193.145]
('N', 0, 2, 'D', 0):NONE=[0]
('N', 0, 2, 'D', 25):DOWN=[-13.489]
('N', 0, 2, 'D', 50):DOWN=[-64.058]
('N', 0, 2, 'D', 75):DOWN=[-136.615]
('N', 0, 2, 'D', 100):DOWN=[-160.825]
('N', 0, 2, 'R', 0):NONE=[0]
('N', 0, 2, 'R', 25):STAY=[-27.406]
('N', 0, 2, 'R', 50):STAY=[-79.728]
('N', 0, 2, 'R', 75):STAY=[-149.562]
('N', 0, 2, 'R', 100):STAY=[-172.409]
('N', 0, 3, 'D', 0):NONE=[0]
('N', 0, 3, 'D', 25):DOWN=[-12.763]
('N', 0, 3, 'D', 50):DOWN=[-56.526]
('N', 0, 3, 'D', 75):DOWN=[-102.521]
('N', 0, 3, 'D', 100):DOWN=[-156.293]
('N', 0, 3, 'R', 0):NONE=[0]
('N', 0, 3, 'R', 25):STAY=[-26.809]
('N', 0, 3, 'R', 50):STAY=[-72.703]
('N', 0, 3, 'R', 75):STAY=[-118.036]
('N', 0, 3, 'R', 100):STAY=[-168.107]
('N', 1, 0, 'D', 0):NONE=[0]
('N', 1, 0, 'D', 25):DOWN=[-78.182]
('N', 1, 0, 'D', 50):DOWN=[-111.368]
('N', 1, 0, 'D', 75):DOWN=[-169.339]
('N', 1, 0, 'D', 100):DOWN=[-184.381]
('N', 1, 0, 'R', 0):NONE=[0]
('N', 1, 0, 'R', 25):STAY=[-91.04]
('N', 1, 0, 'R', 50):STAY=[-124.949]
('N', 1, 0, 'R', 75):STAY=[-180.314]
('N', 1, 0, 'R', 100):STAY=[-194.195]
('N', 1, 1, 'D', 0):NONE=[0]
('N', 1, 1, 'D', 25):DOWN=[-19.347]
('N', 1, 1, 'D', 50):DOWN=[-108.981]
('N', 1, 1, 'D', 75):DOWN=[-140.269]
('N', 1, 1, 'D', 100):DOWN=[-183.191]
('N', 1, 1, 'R', 0):NONE=[0]
('N', 1, 1, 'R', 25):STAY=[-32.828]
('N', 1, 1, 'R', 50):STAY=[-122.46]
('N', 1, 1, 'R', 75):STAY=[-153.13]
('N', 1, 1, 'R', 100):STAY=[-193.145]
('N', 1, 2, 'D', 0):NONE=[0]
('N', 1, 2, 'D', 25):DOWN=[-13.489]
('N', 1, 2, 'D', 50):DOWN=[-64.058]
('N', 1, 2, 'D', 75):DOWN=[-136.615]
('N', 1, 2, 'D', 100):DOWN=[-160.825]
('N', 1, 2, 'R', 0):NONE=[0]
('N', 1, 2, 'R', 25):STAY=[-27.406]
('N', 1, 2, 'R', 50):STAY=[-79.728]
('N', 1, 2, 'R', 75):STAY=[-149.562]
('N', 1, 2, 'R', 100):STAY=[-172.409]
('N', 1, 3, 'D', 0):NONE=[0]
('N', 1, 3, 'D', 25):DOWN=[-12.763]
('N', 1, 3, 'D', 50):DOWN=[-56.526]
('N', 1, 3, 'D', 75):DOWN=[-102.521]
('N', 1, 3, 'D', 100):DOWN=[-156.293]
('N', 1, 3, 'R', 0):NONE=[0]
('N', 1, 3, 'R', 25):STAY=[-26.809]
('N', 1, 3, 'R', 50):STAY=[-72.703]
('N', 1, 3, 'R', 75):STAY=[-118.036]
('N', 1, 3, 'R', 100):STAY=[-168.107]
('N', 2, 0, 'D', 0):NONE=[0]
('N', 2, 0, 'D', 25):DOWN=[-78.182]
('N', 2, 0, 'D', 50):DOWN=[-111.368]
('N', 2, 0, 'D', 75):DOWN=[-169.339]
('N', 2, 0, 'D', 100):DOWN=[-184.381]
('N', 2, 0, 'R', 0):NONE=[0]
('N', 2, 0, 'R', 25):STAY=[-91.04]
('N', 2, 0, 'R', 50):STAY=[-124.949]
('N', 2, 0, 'R', 75):STAY=[-180.314]
('N', 2, 0, 'R', 100):STAY=[-194.195]
('N', 2, 1, 'D', 0):NONE=[0]
('N', 2, 1, 'D', 25):DOWN=[-19.347]
('N', 2, 1, 'D', 50):DOWN=[-108.981]
('N', 2, 1, 'D', 75):DOWN=[-140.269]
('N', 2, 1, 'D', 100):DOWN=[-183.191]
('N', 2, 1, 'R', 0):NONE=[0]
('N', 2, 1, 'R', 25):STAY=[-32.828]
('N', 2, 1, 'R', 50):STAY=[-122.46]
('N', 2, 1, 'R', 75):STAY=[-153.13]
('N', 2, 1, 'R', 100):STAY=[-193.145]
('N', 2, 2, 'D', 0):NONE=[0]
('N', 2, 2, 'D', 25):DOWN=[-13.489]
('N', 2, 2, 'D', 50):DOWN=[-64.058]
('N', 2, 2, 'D', 75):DOWN=[-136.615]
('N', 2, 2, 'D', 100):DOWN=[-160.825]
('N', 2, 2, 'R', 0):NONE=[0]
('N', 2, 2, 'R', 25):STAY=[-27.406]
('N', 2, 2, 'R', 50):STAY=[-79.728]
('N', 2, 2, 'R', 75):STAY=[-149.562]
('N', 2, 2, 'R', 100):STAY=[-172.409]
('N', 2, 3, 'D', 0):NONE=[0]
('N', 2, 3, 'D', 25):DOWN=[-12.763]
('N', 2, 3, 'D', 50):DOWN=[-56.526]
('N', 2, 3, 'D', 75):DOWN=[-102.521]
('N', 2, 3, 'D', 100):DOWN=[-156.293]
('N', 2, 3, 'R', 0):NONE=[0]
('N', 2, 3, 'R', 25):STAY=[-26.809]
('N', 2, 3, 'R', 50):STAY=[-72.703]
('N', 2, 3, 'R', 75):STAY=[-118.036]
('N', 2, 3, 'R', 100):STAY=[-168.107]
('E', 0, 0, 'D', 0):NONE=[0]
('E', 0, 0, 'D', 25):HIT=[-40.215]
('E', 0, 0, 'D', 50):HIT=[-64.628]
('E', 0, 0, 'D', 75):HIT=[-135.759]
('E', 0, 0, 'D', 100):HIT=[-155.764]
('E', 0, 0, 'R', 0):NONE=[0]
('E', 0, 0, 'R', 25):HIT=[-93.903]
('E', 0, 0, 'R', 50):HIT=[-151.754]
('E', 0, 0, 'R', 75):HIT=[-191.195]
('E', 0, 0, 'R', 100):HIT=[-200.567]
('E', 0, 1, 'D', 0):NONE=[0]
('E', 0, 1, 'D', 25):SHOOT=[29.973]
('E', 0, 1, 'D', 50):HIT=[-62.437]
('E', 0, 1, 'D', 75):HIT=[-96.348]
('E', 0, 1, 'D', 100):HIT=[-154.07]
('E', 0, 1, 'R', 0):NONE=[0]
('E', 0, 1, 'R', 25):SHOOT=[-43.911]
('E', 0, 1, 'R', 50):SHOOT=[-146.109]
('E', 0, 1, 'R', 75):HIT=[-182.984]
('E', 0, 1, 'R', 100):HIT=[-199.689]
('E', 0, 2, 'D', 0):NONE=[0]
('E', 0, 2, 'D', 25):SHOOT=[36.536]
('E', 0, 2, 'D', 50):SHOOT=[-3.983]
('E', 0, 2, 'D', 75):SHOOT=[-91.419]
('E', 0, 2, 'D', 100):HIT=[-123.645]
('E', 0, 2, 'R', 0):NONE=[0]
('E', 0, 2, 'R', 25):SHOOT=[-41.433]
('E', 0, 2, 'R', 50):SHOOT=[-123.531]
('E', 0, 2, 'R', 75):LEFT=[-180.354]
('E', 0, 2, 'R', 100):LEFT=[-193.499]
('E', 0, 3, 'D', 0):NONE=[0]
('E', 0, 3, 'D', 25):SHOOT=[37.105]
('E', 0, 3, 'D', 50):SHOOT=[6.213]
('E', 0, 3, 'D', 75):SHOOT=[-45.376]
('E', 0, 3, 'D', 100):HIT=[-117.818]
('E', 0, 3, 'R', 0):NONE=[0]
('E', 0, 3, 'R', 25):SHOOT=[-41.31]
('E', 0, 3, 'R', 50):SHOOT=[-121.308]
('E', 0, 3, 'R', 75):LEFT=[-167.257]
('E', 0, 3, 'R', 100):LEFT=[-190.494]
('E', 1, 0, 'D', 0):NONE=[0]
('E', 1, 0, 'D', 25):HIT=[-40.215]
('E', 1, 0, 'D', 50):HIT=[-64.628]
('E', 1, 0, 'D', 75):HIT=[-135.759]
('E', 1, 0, 'D', 100):HIT=[-155.764]
('E', 1, 0, 'R', 0):NONE=[0]
('E', 1, 0, 'R', 25):HIT=[-93.903]
('E', 1, 0, 'R', 50):HIT=[-151.754]
('E', 1, 0, 'R', 75):HIT=[-191.195]
('E', 1, 0, 'R', 100):HIT=[-200.567]
('E', 1, 1, 'D', 0):NONE=[0]
('E', 1, 1, 'D', 25):SHOOT=[29.973]
('E', 1, 1, 'D', 50):HIT=[-62.437]
('E', 1, 1, 'D', 75):HIT=[-96.348]
('E', 1, 1, 'D', 100):HIT=[-154.07]
('E', 1, 1, 'R', 0):NONE=[0]
('E', 1, 1, 'R', 25):SHOOT=[-43.911]
('E', 1, 1, 'R', 50):SHOOT=[-146.109]
('E', 1, 1, 'R', 75):HIT=[-182.984]
('E', 1, 1, 'R', 100):HIT=[-199.689]
('E', 1, 2, 'D', 0):NONE=[0]
('E', 1, 2, 'D', 25):SHOOT=[36.536]
('E', 1, 2, 'D', 50):SHOOT=[-3.983]
('E', 1, 2, 'D', 75):SHOOT=[-91.419]
('E', 1, 2, 'D', 100):HIT=[-123.645]
('E', 1, 2, 'R', 0):NONE=[0]
('E', 1, 2, 'R', 25):SHOOT=[-41.433]
('E', 1, 2, 'R', 50):SHOOT=[-123.531]
('E', 1, 2, 'R', 75):LEFT=[-180.354]
('E', 1, 2, 'R', 100):LEFT=[-193.499]
('E', 1, 3, 'D', 0):NONE=[0]
('E', 1, 3, 'D', 25):SHOOT=[37.105]
('E', 1, 3, 'D', 50):SHOOT=[6.213]
('E', 1, 3, 'D', 75):SHOOT=[-45.376]
('E', 1, 3, 'D', 100):HIT=[-117.818]
('E', 1, 3, 'R', 0):NONE=[0]
('E', 1, 3, 'R', 25):SHOOT=[-41.31]
('E', 1, 3, 'R', 50):SHOOT=[-121.308]
('E', 1, 3, 'R', 75):LEFT=[-167.257]
('E', 1, 3, 'R', 100):LEFT=[-190.494]
('E', 2, 0, 'D', 0):NONE=[0]
('E', 2, 0, 'D', 25):HIT=[-40.215]
('E', 2, 0, 'D', 50):HIT=[-64.628]
('E', 2, 0, 'D', 75):HIT=[-135.759]
('E', 2, 0, 'D', 100):HIT=[-155.764]
('E', 2, 0, 'R', 0):NONE=[0]
('E', 2, 0, 'R', 25):HIT=[-93.903]
('E', 2, 0, 'R', 50):HIT=[-151.754]
('E', 2, 0, 'R', 75):HIT=[-191.195]
('E', 2, 0, 'R', 100):HIT=[-200.567]
('E', 2, 1, 'D', 0):NONE=[0]
('E', 2, 1, 'D', 25):SHOOT=[29.973]
('E', 2, 1, 'D', 50):HIT=[-62.437]
('E', 2, 1, 'D', 75):HIT=[-96.348]
('E', 2, 1, 'D', 100):HIT=[-154.07]
('E', 2, 1, 'R', 0):NONE=[0]
('E', 2, 1, 'R', 25):SHOOT=[-43.911]
('E', 2, 1, 'R', 50):SHOOT=[-146.109]
('E', 2, 1, 'R', 75):HIT=[-182.984]
('E', 2, 1, 'R', 100):HIT=[-199.689]
('E', 2, 2, 'D', 0):NONE=[0]
('E', 2, 2, 'D', 25):SHOOT=[36.536]
('E', 2, 2, 'D', 50):SHOOT=[-3.983]
('E', 2, 2, 'D', 75):SHOOT=[-91.419]
('E', 2, 2, 'D', 100):HIT=[-123.645]
('E', 2, 2, 'R', 0):NONE=[0]
('E', 2, 2, 'R', 25):SHOOT=[-41.433]
('E', 2, 2, 'R', 50):SHOOT=[-123.531]
('E', 2, 2, 'R', 75):LEFT=[-180.354]
('E', 2, 2, 'R', 100):LEFT=[-193.499]
('E', 2, 3, 'D', 0):NONE=[0]
('E', 2, 3, 'D', 25):SHOOT=[37.105]
('E', 2, 3, 'D', 50):SHOOT=[6.213]
('E', 2, 3, 'D', 75):SHOOT=[-45.376]
('E', 2, 3, 'D', 100):HIT=[-117.818]
('E', 2, 3, 'R', 0):NONE=[0]
('E', 2, 3, 'R', 25):SHOOT=[-41.31]
('E', 2, 3, 'R', 50):SHOOT=[-121.308]
('E', 2, 3, 'R', 75):LEFT=[-167.257]
('E', 2, 3, 'R', 100):LEFT=[-190.494]
('W', 0, 0, 'D', 0):NONE=[0]
